concept,Length,Temperature,Physical quantity,Metre,Distance,Physics,Hertz,Joule,Kilogram,Speed,Work (physics),Light,Mass,Motion,Velocity,Displacement (vector),Position (vector),Direction (geometry),Frame of reference,Inertial frame of reference,Non-inertial reference frame,Scalar (mathematics),Euclidean vector,Acceleration,Newton's laws of motion,Equations of motion,Force,Planet,Gravity,Free fall,Friction,Gravitational field,Gravitational acceleration,Gravity of Earth,Electric potential energy,Potential energy,Energy,Tension (physics),Electrical resistance and conductance,Energy level,Kinetic energy,Mechanical energy,Le Sage's theory of gravitation,Wave,Transmission medium,Sound,Amplitude,Reflection (physics),Crest (physics),Wavelength,Frequency,Transverse wave,Motion graphs and derivatives,Standing wave,Interference (wave propagation),Ray (optics),Hardness,Geometrical optics,Optical microscope,Telescope,Specular reflection,Angle of incidence,Mirror image,Refractive index,Snell's law,Refraction,Virtual image,Real image,Magnification,Plane mirror,Curved mirror,Total internal reflection,Laser,Field (physics),Magnet,Electric field,Magnetic field,Electron,Plasticity (physics),Electric charge,Strength of materials,Electrical polarity,Compass,Magnetism,Coulomb,Insulator (electricity),Electrostatics,Electrical conductor,Electroscope,Series and parallel circuits,Power (physics),Voltage,Electric potential,Ohm's law,Electromotive force,Electric current,Ohm,Collision,Ammeter,Ohmmeter,Voltmeter,Scalar multiplication,Phase velocity,Contact force,Resultant force,Free body diagram,Normal force,Gravitational constant,Compression (physics),Tangential and normal components,Torque,Lever,Crystallinity,Stiffness,Refracting telescope,Rarefaction,Diffraction,Pitch (music),Intensity (physics),Sound intensity,Musical tone,Resonance (particle physics),Coulomb's law,Newton's law of universal gravitation,Field line,Capacitance,Capacitor,Dielectric,Color,Projectile motion,Elastic collision,Inelastic collision,Elasticity (physics),Relative velocity,Hooke's law,Fracture,Creep (deformation),Fatigue (material),Deformation (engineering),Doppler effect,Electromagnetic radiation,Dispersion (optics),Subtractive color,Pigment,Huygens–Fresnel principle,Sonic boom,Shock wave,Electromagnetic spectrum,Scattering,Photoelectric effect,Emission spectrum,Absorption spectroscopy
Rarefaction,0.2602578477955496,0.0,0.3598832878405188,0.2448288744368981,0.5015566066569102,1.0,0.5015566066569102,0.14322031319632142,0.06442793558293201,0.5015566066569102,0.14322031319632142,0.11478912774115582,0.06442793558293201,0.5015566066569102,0.13520988315281898,0.3598832878405188,0.2565825035580301,0.3201089779462412,0.06152755634994436,0.0,0.0,0.06152755634994436,0.06152755634994436,0.0,0.0,0.0,0.06152755634994436,0.0,0.0,0.0,0.06152755634994436,0.06152755634994436,0.0,0.0,0.0,0.0,0.06152755634994436,0.0,0.0,0.0,0.0,0.0,0.0,0.5015566066569102,0.0,0.0,0.3598832878405188,0.0,0.20466289078240868,0.3598832878405188,0.20466289078240868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4701266984171958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diffraction,0.2602578477955496,0.11838347583811396,0.3753954985232998,0.2448288744368981,0.5030340956004473,1.0,0.5030340956004473,0.1774833356248395,0.1757125515898146,0.5030340956004473,0.1774833356248395,0.17416281450382262,0.1757125515898146,0.783364274088886,0.1774833356248395,0.3753954985232998,0.2565825035580301,0.3201089779462412,0.07345729662768685,0.0,0.0,0.1774833356248395,0.1774833356248395,0.0,0.0,0.0,0.1774833356248395,0.0,0.0,0.0,0.1774833356248395,0.1256314437465699,0.0,0.0,0.0,0.0,0.1774833356248395,0.0,0.0,0.0,0.0,0.0,0.0,0.783364274088886,0.0,0.2395686537666276,0.3753954985232998,0.0746678162118333,0.19629593194442932,0.3753954985232998,0.0,0.0,0.0,0.0,0.0,0.0746678162118333,0.0,0.04903235005139154,0.0,0.0,0.0746678162118333,0.05545892561785519,0.0746678162118333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pitch (music),0.2602578477955496,0.11838347583811396,0.4907398298610733,0.2448288744368981,0.5030340956004473,1.0,0.5030340956004473,0.1774833356248395,0.1757125515898146,0.5030340956004473,0.1774833356248395,0.11478912774115582,0.1757125515898146,0.8026290831021792,0.1774833356248395,0.4907398298610733,0.2565825035580301,0.3201089779462412,0.07345729662768685,0.0,0.0,0.1774833356248395,0.1774833356248395,0.0,0.0,0.0,0.1774833356248395,0.0,0.0,0.0,0.1774833356248395,0.1256314437465699,0.0,0.0,0.0,0.0,0.1774833356248395,0.0,0.0,0.0,0.0,0.0,0.0,0.8755023661247482,0.0,0.9006006799004703,0.4376642080079843,0.0,0.4907398298610733,0.5498216897563482,0.8755023661247482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Intensity (physics),0.2019988652344543,0.11838347583811396,0.2839733369997432,0.2448288744368981,0.5030340956004473,1.0,0.5030340956004473,0.2839733369997432,0.1777923969125093,0.5030340956004473,0.2839733369997432,0.11478912774115582,0.1777923969125093,0.8026290831021792,0.2551674514435438,0.2839733369997432,0.2019988652344543,0.3201089779462412,0.07345729662768685,0.0,0.0,0.2551674514435438,0.2839733369997432,0.0,0.0,0.0,0.2839733369997432,0.0,0.0,0.0,0.2839733369997432,0.1777923969125093,0.0,0.0,0.0,0.0,0.2839733369997432,0.0,0.0,0.0,0.0,0.0,0.0,0.8737524595606805,0.0,1.0688447629587998,0.2019988652344543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1777923969125093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24862469627832476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24862469627832476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sound intensity,0.2019988652344543,0.11838347583811396,0.2839733369997432,0.2448288744368981,0.5030340956004473,1.0,0.5030340956004473,0.2839733369997432,0.1777923969125093,0.5030340956004473,0.2839733369997432,0.11478912774115582,0.1777923969125093,0.8026290831021792,0.2551674514435438,0.2839733369997432,0.2019988652344543,0.3201089779462412,0.07345729662768685,0.0,0.0,0.2551674514435438,0.2839733369997432,0.0,0.0,0.0,0.2839733369997432,0.0,0.0,0.0,0.2839733369997432,0.1777923969125093,0.0,0.0,0.0,0.0,0.2839733369997432,0.0,0.0,0.0,0.0,0.0,0.0,0.8737524595606805,0.0,1.0688447629587998,0.2019988652344543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1777923969125093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24862469627832476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24862469627832476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Musical tone,0.19214526205228574,0.11838347583811396,0.19214526205228574,0.2448288744368981,0.5030340956004473,1.0,0.5030340956004473,0.1774833356248395,0.1757125515898146,0.5030340956004473,0.1774833356248395,0.25359043191217506,0.1757125515898146,0.8026290831021792,0.1774833356248395,0.19214526205228574,0.19214526205228574,0.3201089779462412,0.07345729662768685,0.0,0.0,0.1774833356248395,0.1774833356248395,0.0,0.0,0.0,0.1774833356248395,0.0,0.0,0.0,0.1774833356248395,0.1256314437465699,0.0,0.0,0.0,0.0,0.1774833356248395,0.0,0.0,0.0,0.0,0.0,0.0,0.8737524595606805,0.0,1.2631801744058544,0.19214526205228574,0.25359043191217506,0.09655405283526117,0.09655405283526117,0.054909556063573055,0.0,0.0,0.39370303093512105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Resonance (particle physics),0.2602578477955496,0.11838347583811396,0.4907398298610733,0.2448288744368981,0.5030340956004473,1.0,0.5030340956004473,0.1774833356248395,0.1757125515898146,0.5030340956004473,0.1774833356248395,0.11478912774115582,0.1757125515898146,0.8026290831021792,0.1774833356248395,0.4907398298610733,0.2565825035580301,0.3201089779462412,0.07345729662768685,0.0,0.0,0.1774833356248395,0.1774833356248395,0.0,0.0,0.0,0.1774833356248395,0.0,0.0,0.0,0.1774833356248395,0.1256314437465699,0.0,0.0,0.0,0.0,0.1774833356248395,0.0,0.0,0.0,0.0,0.0,0.0,0.9014906328800673,0.0,0.5146289599431259,0.4376642080079843,0.0,0.4907398298610733,0.5498216897563482,1.000574132713998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coulomb's law,0.2704518280746804,0.08395119614592783,0.3879106841727477,0.14223391753000747,0.3879106841727477,1.0,0.2551674514435438,0.12039436246532688,0.20179955620455356,0.2551674514435438,0.12039436246532688,0.08395119614592783,0.20179955620455356,0.12039436246532688,0.2551674514435438,0.3879106841727477,0.2704518280746804,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.495792388053718,0.08395119614592783,0.08395119614592783,0.0,0.08395119614592783,0.20179955620455356,0.0,0.0,0.015955339291645682,0.08395119614592783,0.08395119614592783,0.0,0.08395119614592783,0.0,0.0,0.0,0.0,0.08395119614592783,0.0,0.08395119614592783,0.08395119614592783,0.08395119614592783,0.08395119614592783,0.08395119614592783,0.0,0.0,0.0,0.0,0.0,0.0,0.022664088222594303,0.08395119614592783,0.08395119614592783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08395119614592783,0.0,0.0,0.0,0.0,0.20179955620455356,0.08395119614592783,0.20179955620455356,0.0,0.08395119614592783,0.029690132304411105,0.7291548263033191,0.022664088222594303,0.006114124972240134,0.0,0.0,0.35976277072881385,0.0,0.4587975855792662,0.08395119614592783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05097750950880736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Newton's law of universal gravitation,0.15378872824282475,0.0,0.33454683935539625,0.14223391753000747,0.33454683935539625,1.0,0.2551674514435438,0.12039436246532688,0.6991116414318156,0.2551674514435438,0.12039436246532688,0.07345729662768685,0.6991116414318156,0.12039436246532688,0.2551674514435438,0.33454683935539625,0.07580846696032706,0.33454683935539625,0.07345729662768685,0.0,0.0,0.2551674514435438,0.33454683935539625,0.0,0.09214326255928364,0.0,0.33454683935539625,0.16206216198244314,0.16206216198244314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0835163453654929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Field line,0.2704518280746804,0.02212171852850889,0.3879106841727477,0.14223391753000747,0.3879106841727477,1.0,0.31202280727573617,0.12039436246532688,0.4735339033524559,0.31202280727573617,0.12039436246532688,0.07345729662768685,0.4735339033524559,0.12039436246532688,0.31202280727573617,0.3879106841727477,0.2704518280746804,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.495792388053718,0.0,0.0,0.0,0.02212171852850889,0.4735339033524559,0.0,0.0,0.0,0.0,0.02212171852850889,0.0,0.0,0.0,0.0,0.0,0.0,0.02212171852850889,0.0,0.02212171852850889,0.0,0.02212171852850889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4848883552159346,0.11936296582035935,0.4015144062499691,0.0,0.0,0.0,0.7561605606108494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capacitance,0.2732145737094155,0.13382479877352013,0.4907398298610733,0.2448288744368981,0.5030340956004473,1.0,0.5030340956004473,0.2732145737094155,0.2732145737094155,0.5030340956004473,0.2732145737094155,0.21959659220047198,0.2732145737094155,0.8026290831021792,0.2551674514435438,0.4907398298610733,0.2732145737094155,0.3201089779462412,0.07345729662768685,0.0,0.0,0.2551674514435438,0.2732145737094155,0.0,0.0,0.0,0.2732145737094155,0.2538973871058276,0.2538973871058276,0.0,0.2732145737094155,0.1256314437465699,0.0,0.0,0.0,0.2732145737094155,0.2732145737094155,0.0,0.2732145737094155,0.0,0.0,0.0,0.0,0.9014906328800673,0.0,0.0,0.4376642080079843,0.0,0.4907398298610733,0.5498216897563482,2.001148265427996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capacitor,0.2732145737094155,0.13382479877352013,0.4907398298610733,0.2448288744368981,0.5030340956004473,1.0,0.5030340956004473,0.2732145737094155,0.2732145737094155,0.5030340956004473,0.2732145737094155,0.21959659220047198,0.2732145737094155,0.8026290831021792,0.2551674514435438,0.4907398298610733,0.2732145737094155,0.3201089779462412,0.07345729662768685,0.0,0.0,0.2551674514435438,0.2732145737094155,0.0,0.0,0.0,0.2732145737094155,0.2538973871058276,0.2538973871058276,0.0,0.2732145737094155,0.1256314437465699,0.0,0.0,0.0,0.2732145737094155,0.2732145737094155,0.0,0.2732145737094155,0.0,0.0,0.0,0.0,0.9014906328800673,0.0,0.0,0.4376642080079843,0.0,0.4907398298610733,0.5498216897563482,2.001148265427996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dielectric,0.33355725462543906,0.13382479877352013,0.4907398298610733,0.2448288744368981,0.5030340956004473,1.0,0.5030340956004473,0.4031034694073343,0.5653311887020114,0.5030340956004473,0.4031034694073343,0.21959659220047198,0.38656761349759217,0.8026290831021792,0.31202280727573617,0.4907398298610733,0.33355725462543906,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.47724887841832303,0.2538973871058276,0.2538973871058276,0.0,0.2884342799500058,0.3533326774999728,0.0,0.0,0.05597446899036354,0.5653311887020114,0.4031034694073343,0.0,0.4031034694073343,0.0,0.0,0.0,0.0,0.9014906328800673,0.0,0.02212171852850889,0.4376642080079843,0.02212171852850889,0.4907398298610733,0.5498216897563482,1.385834668891626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3533326774999728,0.027936013277105383,0.3533326774999728,0.0,0.0,0.0,0.47724887841832303,0.0,0.0,0.0,0.0,0.050458530685097765,0.0,0.0,0.0,0.0,0.0,0.0,0.5653311887020114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5196880008343597,1.385834668891626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Color,0.2602578477955496,0.11579151598720333,0.387517440743741,0.2448288744368981,0.66238972073585,1.0,0.387517440743741,0.14322031319632142,0.11579151598720333,0.387517440743741,0.14322031319632142,0.66238972073585,0.11579151598720333,0.387517440743741,0.13520988315281898,0.387517440743741,0.2565825035580301,0.3201089779462412,0.07345729662768685,0.0,0.0,0.11579151598720333,0.11579151598720333,0.0,0.0,0.0,0.11579151598720333,0.0,0.0,0.0,0.11579151598720333,0.11579151598720333,0.0,0.0,0.0,0.0,0.11579151598720333,0.0,0.0,0.0,0.0,0.0,0.0,0.387517440743741,0.0,0.11579151598720333,0.387517440743741,0.11931221960458074,0.387517440743741,0.387517440743741,0.387517440743741,0.0,0.0,0.0,0.0,0.10597118202026956,0.032174329771952184,0.10597118202026956,0.01845321146398767,0.0,0.0,0.10597118202026956,0.0,0.0,0.10597118202026956,0.10597118202026956,0.0,0.0,0.01845321146398767,0.0,0.0,0.0,0.0,0.01845321146398767,0.01845321146398767,0.0,0.0,0.01845321146398767,0.018982215735607103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Projectile motion,0.13898218942726628,0.0,0.14322031319632142,0.2448288744368981,0.5070370618230713,1.0,0.5070370618230713,0.14322031319632142,0.0,0.5070370618230713,0.14322031319632142,0.11478912774115582,0.0,0.6621689935592978,0.5070370618230713,0.05854598008058904,0.13898218942726628,0.3201089779462412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5022590668903232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5413416675357914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elastic collision,0.15378872824282475,0.10153237859194622,0.5125971923837728,0.14223391753000747,0.3743738440405625,1.0,0.2551674514435438,0.5125971923837728,0.1757125515898146,0.2551674514435438,0.5125971923837728,0.10153237859194622,0.1757125515898146,0.12039436246532688,0.2551674514435438,0.3743738440405625,0.10153237859194622,0.3743738440405625,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3743738440405625,0.0,0.0,0.0,0.3743738440405625,0.06730133198833467,0.06730133198833467,0.0,0.2884342799500058,0.1256314437465699,0.0,0.0,0.05597446899036354,0.06730133198833467,1.4356429814987015,0.0,0.06730133198833467,0.06767703848583045,0.0,0.0,0.0,0.10153237859194622,0.0,0.10153237859194622,0.10153237859194622,0.10153237859194622,0.10153237859194622,0.10153237859194622,0.06767703848583045,0.0,0.0,0.0,0.0,0.052813821223004036,0.0,0.10153237859194622,0.10153237859194622,0.0,0.052813821223004036,0.0484719743589128,0.0,0.0,0.0,0.0,0.052813821223004036,0.052813821223004036,0.10153237859194622,0.0,0.052813821223004036,0.0,0.06767703848583045,0.0735692676879349,0.10153237859194622,0.0,0.0,0.10153237859194622,0.10153237859194622,0.10153237859194622,0.0,0.0,0.0,0.0,0.07328500885216578,0.0,0.0,0.0,0.0,0.10153237859194622,0.0,0.06730133198833467,0.0,0.0,0.0,0.10153237859194622,0.0,0.8722818293729259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
