concept,Tension (physics),Physics,Length,Physical quantity,Temperature,Metre,Hertz,Kilogram,Motion,Position (vector),Inertial frame of reference,Non-inertial reference frame,Frame of reference,Displacement (vector),Distance,Speed,Velocity,Acceleration,Equations of motion,Le Sage's theory of gravitation,Gravity,Gravity of Earth,Planet,Mass,Gravitational acceleration,Gravitational field,Field (physics),Free fall,Friction,Potential energy,Kinetic energy,Mechanical energy,Motion graphs and derivatives,Transmission medium,Amplitude,Wave,Transverse wave,Crest (physics),Wavelength,Frequency,Standing wave,Geometrical optics,Light,Ray (optics),Reflection (physics),Mirror image,Angle of incidence,Specular reflection,Refraction,Refractive index,Snell's law,Virtual image,Real image,Plane mirror,Curved mirror,Magnification,Total internal reflection,Magnetism,Magnetic field,Magnet,Electrical polarity,Compass,Electrostatics,Electric charge,Coulomb,Electrical conductor,Electroscope,Voltage,Ohm's law,Electromotive force,Electric current,Series and parallel circuits,Electrical resistance and conductance,Ohm,Voltmeter,Ammeter,Ohmmeter,Euclidean vector,Phase velocity,Scalar (mathematics),Direction (geometry),Scalar multiplication,Contact force,Force,Normal force,Free body diagram,Resultant force,Newton's laws of motion,Newton's law of universal gravitation,Gravitational constant,Lever,Torque,Tangential and normal components,Crystallinity,Telescope,Refracting telescope,Optical microscope,Compression (physics),Rarefaction,Sound,Pitch (music),Musical tone,Sound intensity,Intensity (physics),Resonance (particle physics),Coulomb's law,Electric field,Field line,Electric potential energy,Electric potential,Dielectric,Joule,Insulator (electricity),Projectile motion,Collision,Elasticity (physics),Elastic collision,Inelastic collision,Relative velocity,Deformation (engineering),Hooke's law,Creep (deformation),Plasticity (physics),Fracture,Fatigue (material),Strength of materials,Hardness,Stiffness,Work (physics),Energy,Power (physics),Doppler effect,Color,Dispersion (optics),Subtractive color,Pigment,Huygens–Fresnel principle,Interference (wave propagation),Diffraction,Sonic boom,Shock wave,Electron,Capacitance,Capacitor,Electromagnetic radiation,Electromagnetic spectrum,Scattering,Energy level,Photoelectric effect,Emission spectrum,Absorption spectroscopy,Laser
Hooke's law,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creep (deformation),0.21222868911906204,0.26208841097695595,0.37441201568136573,0.3490658093259164,0.0,0.6543395644211232,0.0,0.4493408113375581,0.5622768256706289,0.8318749975874458,0.0,0.0,0.15209824847009004,0.8941084429634358,0.04986381597879413,0.30401943844752427,0.1860508982492105,0.0,0.0,0.0,0.31150989630303905,0.0,0.0,0.1526065965424642,0.0,0.0,1.216077753790097,0.0,0.36512704405068225,0.018251560671588108,0.0,0.0,0.0,0.0,0.0,0.7495000398846849,0.0,0.0,0.0,0.0,0.0,0.0,0.012136170527864207,0.005131079935107299,0.00377481882628092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4991352456194339,0.007261490382825638,0.31403764834779974,0.16431998961863178,0.14462252792324468,0.09580418304784055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836231746766055,0.0,0.0,0.4800247470072191,0.0,0.0,1.2370988019517837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4244573782381241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3847462964738704,0.0,0.0,0.0,0.8080302629045554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plasticity (physics),0.10611434455953102,0.6453602910214749,0.9219432728878214,0.8595313751283231,0.0,1.6112302339030564,0.0,1.106446163306813,1.384537128127094,2.0483892764862683,0.0,0.0,0.3745231219137897,2.201631437287684,0.10293107102422744,0.15200971922376214,0.45812732196493194,0.0,0.0,0.0,0.7670545850723433,0.0,0.0,0.3757748661580495,0.0,0.0,2.4036879667854536,0.0,0.8990801788220908,0.04494221038887468,0.0,0.0,0.0,0.0,0.0,0.37475001994234247,0.0,0.0,0.0,0.0,0.0,0.0,0.02988381864941497,0.012634649612441089,0.009295024404937124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2290587980265777,0.01788052180270586,0.7732788617931492,0.40461764763131775,0.3561150848330066,0.2359059495319129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4220503909292463,0.0,0.0,1.182001559211738,0.0,0.0,3.0462027675085483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21222868911906204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5389851858954815,0.0,0.0,0.0,0.4040151314522777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fracture,0.15917151683929653,0.40335018188842187,0.5762145455548884,0.537207109455202,0.0,1.0070188961894104,0.0,0.6915288520667583,0.8653357050794338,1.280243297803918,0.0,0.0,0.23407695119611863,1.3760196483048026,0.06433191939014216,0.2280145788356432,0.2863295762280825,0.0,0.0,0.0,0.4794091156702146,0.0,0.0,0.23485929134878097,0.0,0.0,1.5023049792409087,0.0,0.5619251117638068,0.02808888149304668,0.0,0.0,0.0,0.0,0.0,0.5621250299135137,0.0,0.0,0.0,0.0,0.0,0.0,0.018677386655884358,0.007896656007775681,0.005809390253085704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7681617487666111,0.011175326126691164,0.4832992886207183,0.25288602976957364,0.22257192802062914,0.14744121845744557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5137814943307792,0.0,0.0,0.7387509745073364,0.0,0.0,1.903876729692843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31834303367859307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961865741184676,0.0,0.0,0.0,0.6060226971784165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fatigue (material),0.3063686199110616,0.3783450065068564,0.5404928664383664,0.5039036461339258,0.0,0.9445900558356646,0.0,0.6486584109369576,0.8116903318007193,1.2008762623341875,0.0,0.0,0.2195656518828578,1.2907150812577504,0.07198229677775535,0.4388757060599405,0.26857894267935856,0.0,0.0,0.0,0.44968876458290297,0.0,0.0,0.22029949186469147,0.0,0.0,1.755502824239762,0.0,0.5270892877034952,0.026347547437568467,0.0,0.0,0.0,0.0,0.0,1.08196160375818,0.0,0.0,0.0,0.0,0.0,0.0,0.017519506109473962,0.007407112982214468,0.005449244581505099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7205405498386964,0.010482526167023849,0.4533377712683103,0.2372086858389708,0.20877386781122886,0.1383007898880592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.419936558950087,0.0,0.0,0.6929530586755583,0.0,0.0,1.7858483422802889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6127372398221232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6292635062487858,0.0,0.0,0.0,1.1664545331736957,0.0,1.4435777800954437,0.17956228064545673,0.6542113720296944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Strength of materials,0.16169804885261868,0.297983226069853,0.42569032295693293,0.39687277886837313,0.5862800708173262,0.7439558797145458,0.0,0.5108811338437376,0.6392845140809451,0.9458060146343266,0.0,0.0,0.17292915237933393,1.0165627594802866,0.04752652593185941,0.23163385786478038,0.21153185166347652,0.0,0.0,0.0,0.3541733245932287,0.0,0.0,0.17350712222549308,0.0,0.0,1.1098586398526666,0.0,0.41513371043765074,0.03577093005176572,0.0,0.0,0.0,0.0,0.0,0.5710476494359503,0.0,0.0,0.0,0.0,0.0,0.0,0.02573812033036608,0.005833816713170121,0.004291806293500345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5674952592540414,0.008256001561777745,0.3570472697104307,0.1868247452522037,0.22647712206336576,0.10892522652629737,0.08497127865865281,0.0,0.010366085585920561,0.0,0.0,0.12656634903832045,0.03795113111760342,0.14021137996030664,0.0,0.0,0.0,0.0,1.118337150943223,0.0,0.0,0.5457674460819745,0.0,0.0,1.406528013194581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18691753486562696,0.0,0.0,0.0,0.32339609770523736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7105980596373384,0.0,0.0,0.0,0.6156421050701374,0.0,0.0,0.4617315788026031,0.3738350697312539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hardness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stiffness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Work (physics),0.0,0.18088400981007483,0.2584057283001069,0.22178836888710446,0.0,0.3489811010245989,0.0,0.23964843271336425,0.299880973691002,0.5741302511754087,0.0,0.0,0.10497274933220134,0.6170815404061835,0.02733587049204473,0.02647752973101733,0.12840564898934967,0.0,0.0,0.0,0.16613861136162075,0.0,0.0,0.08139018482264755,0.0,0.0,0.6737147045043569,0.0,0.19473442349369713,0.009734165691513655,0.0,0.0,0.0,0.0,0.0,0.001579067242049069,0.0,0.0,0.0,0.0,0.0,0.0,0.00837594909533007,0.0027365759653905585,0.002013236707349823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3444852228628992,0.003872794870840339,0.21673750797577515,0.08763732779660359,0.07713201489239713,0.05109556429218161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6788613938113568,0.0,0.0,0.331295842967917,0.0,0.0,0.6597860277076177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20659306485148246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,0.058678731915654106,0.15089964022572377,0.21557091460817682,0.185023458438669,0.06276937875948653,0.29113199472679885,0.0,0.6889371308744653,0.2501709857495182,0.4789591320760746,0.0,0.0,0.0875718651105002,0.5147905695754987,0.022804520017207053,0.022088462737372833,0.18255386006981744,0.0,0.0,0.0,0.13859852348691995,0.0,0.0,0.23397908251761454,0.0,0.10393103313503957,0.5620358959934161,0.06745750001055861,0.264481525982711,0.3887564896931758,0.1856028574408428,0.3093380957347379,0.0,0.0,0.0,0.001317312010982182,0.0,0.0,0.0,0.0,0.0,0.0,0.007721436099109827,0.002282945458039032,0.0016795110587568822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2873813790819361,0.0032308182093677006,0.1808098571637413,0.0731100623473393,0.06794313661900975,0.042625670875586136,0.02549138359759585,0.0,0.003109825675776169,0.0,0.0,0.03796990471149615,0.01138533933528103,0.042063413988092005,0.0,0.0,0.0,0.0,0.5663294406002352,0.0,0.0,0.2763783463481806,0.0,0.0,0.5504161164470912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17234701503992178,0.0,0.0,0.0,0.08794201062259895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8342342719191479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Power (physics),0.02764409772116949,0.30617318306668595,0.43739026152383703,0.3754099156726617,0.029571239590156086,0.5907025979964035,0.0,0.40564073926619953,0.5075933044193123,0.9718011375456587,0.0,0.0,0.17768204515173955,1.0445026049357944,0.04627004061462301,0.04481717077148111,0.21734572512015957,0.0,0.0,0.0,0.28121439548070715,0.0,0.0,0.13776503508353735,0.0,0.04896287875438338,1.1403626875228732,0.03177985722319587,0.3296170753640626,0.18314680702822025,0.087439236686268,0.14573206114377998,0.0,0.0,0.0,0.002672806978804427,0.0,0.0,0.0,0.0,0.0,0.0,0.014177543932238171,0.004632063248195137,0.003407703597477732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5830926532097254,0.006555283323354755,0.36686057975251857,0.14833925693663047,0.1305574469559161,0.08648686844321825,0.012009228492406515,0.0,0.0014650678716188145,0.0,0.0,0.017887976137876852,0.005363739516825161,0.01981646652562739,0.0,0.0,0.0,0.0,1.149074227304825,0.0,0.0,0.560767659257178,0.0,0.0,1.1167863232259823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3496895957331746,0.0,0.0,0.0,0.04143030116843231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6926492473721841,0.4711093239183428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doppler effect,0.0,0.46751948710765484,0.07039211056105892,0.0999757362537095,0.025140179733612333,0.18740901562161788,0.06525619766006689,0.4008629086559749,0.16104137994315496,0.16272468180885394,0.0,0.0,0.022141800890400753,0.13016041484801008,0.04711284101774209,0.16444467682922417,0.297397896529925,0.0,0.0,0.0,0.0,0.0,0.01597594561631883,0.13614237261913228,0.0,0.0,0.6577787073168967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08890775140847755,0.4054059584864394,0.0,0.001797813271916504,0.332601508995284,0.3935824822738628,0.01603036042256935,0.015117524375185222,0.23619752842802685,0.11247627224391965,0.08274623575268224,0.0,0.006040039436361675,0.0,0.02300912903702492,0.0,0.0,0.030230259342455677,0.0,0.020941205773101445,0.0,0.011513792308180882,0.0,0.0,0.0,0.054924916652266446,0.0,0.034556749523410306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10823804041188069,0.0,0.0,0.05282199454313642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05087533090526414,0.0,0.013199624158694244,0.013944205189934803,0.0,0.3267111335965738,0.1211393941338834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Color,0.0028344992308225593,1.5374553884330786,0.028767301186913605,0.09924863999004617,0.0,0.1860460409625516,0.0,0.3979475420475679,0.15987016990720476,0.16154122957751685,0.0,0.0,0.02198076961119784,0.12921379364911548,0.0467702021739767,0.16324871554319348,0.2952350027369801,0.0,0.0,0.0,0.02048936588555868,0.0,0.0019218833079230723,0.13515224627281133,0.0,0.0,0.6529948621727739,0.0,0.024015999777384747,0.0012004848289598098,0.0,0.0,0.0,0.0,0.022490044858282897,0.40245755151562895,0.0,0.0,0.33018258892986385,0.390720064220962,0.0,0.015178168477050715,0.7767444413127208,0.17703418133254945,0.13024002140698734,0.0,0.024529413570399103,0.0,0.09344317168628287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032830304254366026,0.00047761992506152227,0.0206556271733307,0.010808043113763847,0.009512455061880738,0.006301459385818854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06469719055043438,0.0,0.0,0.03157332332705636,0.0,0.0,0.08136938919307492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005668998461645119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004334994988427785,0.0,0.0,0.0,0.041108978656705514,0.0,0.0,0.0,0.010791948855695947,0.0,0.0,0.026711744228249762,0.0,0.0,0.0,0.035791184630465545,0.0,0.020983255132713027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dispersion (optics),0.0007911292099577533,1.6397060272471375,0.021250570473849484,0.07331553991938697,0.0,0.13743327812251976,0.0,0.2939661330143816,0.11809701195831362,0.11933143332649289,0.0,0.0,0.01833998797546284,0.10781148538954971,0.03905441589189877,0.15601140363786808,0.21809179078861166,0.0,0.0,0.0,0.005718730020919211,0.0,0.005962766160479275,0.099837739920697,0.0,0.0,0.4823710520323909,0.0,0.006703039014307415,0.00033506398730813306,0.0,0.0,0.0,0.0,0.006277133973849929,0.2972977028900555,0.0,0.0,0.24390777326320828,0.28862715366749936,0.0,0.0470912406595676,0.8284029257910508,0.12458789286214801,0.036350930746483205,0.0,0.076104078000469,0.0,0.28991343010359555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009163175062810657,0.0001333071711098508,0.00576513474730309,0.003016602903540035,0.002654994919748293,0.0017587828323513202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018057453214336574,0.0,0.0,0.008812342606360888,0.0,0.0,0.02271078428494805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015822584199155067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012099284145406014,0.0,0.0,0.0,0.01147381288842745,0.0,0.0,0.0,0.003012110879858512,0.0,0.0,0.0074554407629019775,0.0,0.0,0.0,0.009989578163312914,0.0,0.005856578077344493,0.0,0.0,0.0,0.27910722336945953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Subtractive color,0.005785132347816072,3.1379027393022842,0.05871324389369703,0.20256365266909854,0.0,0.3797146804810504,0.0,0.8121996200243099,0.3262904718138267,0.3297010570941931,0.0,0.0,0.044862125882719456,0.2637216794045847,0.09545665300182544,0.3331859874078314,0.6025662473175636,0.0,0.0,0.0,0.041818213277971736,0.0,0.003922509194037433,0.27584189238462015,0.0,0.0,1.3327439496313256,0.0,0.049015972792122976,0.0024501554071907233,0.0,0.0,0.0,0.0,0.045901542183777615,0.8214044211330636,0.0,0.0,0.6738932772084383,0.7974485432509755,0.0,0.030978210359826727,1.585313322565457,0.3613217311753722,0.2658161810836585,0.0,0.05006383574776766,0.0,0.19071485690541945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06700571764680294,0.0009748086887407842,0.04215754783965385,0.02205890873213651,0.019414650350659396,0.01286109946156903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13204512662983622,0.0,0.0,0.064440255309014,0.0,0.0,0.16607261008368263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011570264695632144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00884760153132815,0.0,0.0,0.0,0.08390225674662574,0.0,0.0,0.0,0.02202606080896537,0.0,0.0,0.05451791057872072,0.0,0.0,0.0,0.07304879031922569,0.0,0.042826227190581614,0.0,0.0,0.0,2.040971570889173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pigment,0.006611579826075509,3.5861745592026097,0.06710085016422516,0.23150131733611257,0.0,0.43395963483548605,0.0,0.9282281371706397,0.372903396358659,0.37680120810764917,0.0,0.0,0.05127100100882222,0.301396205033811,0.1090933177163719,0.38078398560895005,0.6886471397915012,0.0,0.0,0.0,0.0477922437462534,0.0,0.004482867650328494,0.3152478770109944,0.0,0.0,1.5231359424358002,0.0,0.05601825461956911,0.0028001776082179687,0.0,0.0,0.0,0.0,0.05245890535288869,0.9387479098663581,0.0,0.0,0.7701637453810722,0.9113697637154002,0.0,0.035403668982659106,1.8117866543605217,0.41293912134328237,0.30378992123846676,0.0,0.057215812283163026,0.0,0.21795983646333647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07657796302491762,0.0011140670728466103,0.0481800546738901,0.025210181408156004,0.022188171829325018,0.014698399384650318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15090871614838422,0.0,0.0,0.07364600606744455,0.0,0.0,0.1897972686670658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013223159652151017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010111544607232167,0.0,0.0,0.0,0.09588829342471511,0.0,0.0,0.0,0.025172640924531847,0.0,0.0,0.06230618351853795,0.0,0.0,0.0,0.08348433179340077,0.0,0.048944259646378975,0.0,0.0,0.0,2.3325389381590544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
