concept,Length,Temperature,Physical quantity,Metre,Distance,Physics,Hertz,Joule,Kilogram,Speed,Work (physics),Light,Mass,Motion,Velocity,Displacement (vector),Position (vector),Direction (geometry),Frame of reference,Inertial frame of reference,Non-inertial reference frame,Scalar (mathematics),Euclidean vector,Acceleration,Newton's laws of motion,Equations of motion,Force,Planet,Gravity,Free fall,Friction,Gravitational field,Gravitational acceleration,Gravity of Earth,Electric potential energy,Potential energy,Energy,Tension (physics),Electrical resistance and conductance,Energy level,Kinetic energy,Mechanical energy,Le Sage's theory of gravitation,Wave,Transmission medium,Sound,Amplitude,Reflection (physics),Crest (physics),Wavelength,Frequency,Transverse wave,Motion graphs and derivatives,Standing wave,Interference (wave propagation),Ray (optics),Hardness,Geometrical optics,Optical microscope,Telescope,Specular reflection,Angle of incidence,Mirror image,Refractive index,Snell's law,Refraction,Virtual image,Real image,Magnification,Plane mirror,Curved mirror,Total internal reflection,Laser,Field (physics),Magnet,Electric field,Magnetic field,Electron,Plasticity (physics),Electric charge,Strength of materials,Electrical polarity,Compass,Magnetism,Coulomb,Insulator (electricity),Electrostatics,Electrical conductor,Electroscope,Series and parallel circuits,Power (physics),Voltage,Electric potential,Ohm's law,Electromotive force,Electric current,Ohm,Collision,Ammeter,Ohmmeter,Voltmeter,Scalar multiplication,Phase velocity,Contact force,Resultant force,Free body diagram,Normal force,Gravitational constant,Compression (physics),Tangential and normal components,Torque,Lever,Crystallinity,Stiffness,Refracting telescope,Rarefaction,Diffraction,Pitch (music),Intensity (physics),Sound intensity,Musical tone,Resonance (particle physics),Coulomb's law,Newton's law of universal gravitation,Field line,Capacitance,Capacitor,Dielectric,Color,Projectile motion,Elastic collision,Inelastic collision,Elasticity (physics),Relative velocity,Hooke's law,Fracture,Creep (deformation),Fatigue (material),Deformation (engineering),Doppler effect,Electromagnetic radiation,Dispersion (optics),Subtractive color,Pigment,Huygens–Fresnel principle,Sonic boom,Shock wave,Electromagnetic spectrum,Scattering,Photoelectric effect,Emission spectrum,Absorption spectroscopy
Rarefaction,0.13044345115790268,0.0,0.07302591052153437,0.14990846845298703,0.27412668068407736,1.0,0.3023028610049561,0.09241399311524104,0.04369357561994318,0.30800726027326636,0.08769365072644365,0.08756879926499096,0.023186537286362725,0.61229897330441,0.04865977729756887,0.10837119375127721,0.07710900334051374,0.2442004690192061,0.0006089361912448965,0.0,0.0,0.0008205288632200751,0.00321564862045745,0.0,0.0,0.0,0.008289662418850598,0.0,0.0,0.0,0.006386725058043142,0.002781824303246585,0.0,0.0,0.0,0.0,0.02214273927201077,0.0,0.0,0.0,0.0,0.0,0.0,0.7628666668018818,0.0,0.0,0.19098074531257492,0.0,0.10043623220143466,0.3598832878405188,0.20466289078240868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4701266984171958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diffraction,0.13394836066745736,0.028360969934751044,0.07498805738255988,0.15393638715630034,0.28149224178679033,1.0,0.3104254931715896,0.09489708199713089,0.04557691939666486,0.31628316501176384,0.09004990784499091,0.17416281450382262,0.024185956996981808,0.6287509490469667,0.0507571814914296,0.09322971694626751,0.07918085958689056,0.25076193713819245,0.0011693055602645986,0.0,0.0,0.0015756149427731442,0.006174827290312736,0.0,0.0,0.0,0.01591816761500415,0.0,0.0,0.0,0.012264065151035931,0.005341779109590222,0.0,0.0,0.0,0.0,0.042519443781653336,0.0,0.0,0.0,0.0,0.0,0.0,0.783364274088886,0.0,0.2395686537666276,0.16429717355096243,0.022380880556021807,0.07368860923037478,0.3753954985232998,0.0,0.0,0.0,0.0,0.0,0.07002490999282773,0.0,0.0036611385020715783,0.0,0.0,0.013781025575717464,0.004140996865339744,0.0746678162118333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pitch (music),0.13495599580888143,0.10661623882878633,0.18299911828766435,0.1550943835100417,0.33580512927766065,1.0,0.4907398298610733,0.09561095138800985,0.058443349616224924,0.3186624254231539,0.09072731405716457,0.09059814349966264,0.031013687614021235,0.633480768421437,0.06508600718755185,0.3521549103623171,0.07977650268584564,0.25264830990701875,0.0043957227543280275,0.0,0.0,0.00592314506264719,0.023212776665434913,0.0,0.0,0.0,0.05984051899714523,0.0,0.0,0.0,0.04610380047519063,0.020081132578644724,0.0,0.0,0.0,0.0,0.15984161273473382,0.0,0.0,0.0,0.0,0.0,0.0,0.7892571821257957,0.0,0.9006006799004703,0.2106785031087275,0.0,0.42964388219502603,0.48137019032839,0.8755023661247482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Intensity (physics),0.1596896196301354,0.12653355817042772,0.09406167809566807,0.18351880523013406,0.3355874517297288,1.0,0.3700808929728973,0.190751103666311,0.06497152811541942,0.3770642512119567,0.18100787658571993,0.10720222534718564,0.03447794642177412,0.7495799082204824,0.013792525336339177,0.11462337800615861,0.09439728329941142,0.2989516120972024,0.007809406059633568,0.0,0.0,0.010523012375787741,0.04123963427253955,0.0,0.0,0.0,0.10631218977761996,0.0,0.0,0.0,0.08190764498252127,0.035675980312808976,0.0,0.0,0.0,0.0,0.2839733369997432,0.0,0.0,0.0,0.0,0.0,0.0,0.9339057405238038,0.0,1.0688447629587998,0.2019988652344543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044203580682967994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24862469627832476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24862469627832476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sound intensity,0.1596896196301354,0.12653355817042772,0.09406167809566807,0.18351880523013406,0.3355874517297288,1.0,0.3700808929728973,0.190751103666311,0.06497152811541942,0.3770642512119567,0.18100787658571993,0.10720222534718564,0.03447794642177412,0.7495799082204824,0.013792525336339177,0.11462337800615861,0.09439728329941142,0.2989516120972024,0.007809406059633568,0.0,0.0,0.010523012375787741,0.04123963427253955,0.0,0.0,0.0,0.10631218977761996,0.0,0.0,0.0,0.08190764498252127,0.035675980312808976,0.0,0.0,0.0,0.0,0.2839733369997432,0.0,0.0,0.0,0.0,0.0,0.0,0.9339057405238038,0.0,1.0688447629587998,0.2019988652344543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044203580682967994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24862469627832476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24862469627832476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Musical tone,0.18872409592652364,0.14953965965596003,0.10565305364164954,0.21688586072652208,0.396603352044225,1.0,0.43736832805887865,0.13370351019402044,0.05129421638515649,0.44562138779594884,0.12687417271573595,0.12669353904667396,0.02721991148388271,0.8858671642605701,0.005139817557889987,0.042926226393776155,0.11156042571748624,0.3533064506603301,0.0061654293177587915,0.0,0.0,0.008307787880076578,0.0325581802580126,0.0,0.0,0.0,0.08393215651547642,0.0,0.0,0.0,0.06466507079637127,0.028165744396021167,0.0,0.0,0.0,0.0,0.22419343084871757,0.0,0.0,0.0,0.0,0.0,0.0,1.1037067842554047,0.0,1.2631801744058544,0.07564817204980799,0.09983932165996977,0.02827401342686198,0.03801362325031214,0.021618058649530664,0.0,0.0,0.39370303093512105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Resonance (particle physics),0.18796400118567472,0.06092356504502076,0.20914184947161643,0.17725072401147626,0.38377729060304083,1.0,0.35744078728062995,0.10926965872915412,0.06679239956139993,0.36418562905503316,0.1036883589224738,0.10354073542818588,0.03544421441602427,0.723978021053071,0.07438400821434499,0.4024627546997911,0.09117314592668074,0.2887409256080215,0.00251184157390173,0.0,0.0,0.0033846543215126797,0.01326444380881995,0.0,0.0,0.0,0.03419458228408299,0.0,0.0,0.0,0.02634502884296607,0.011474932902082697,0.0,0.0,0.0,0.0,0.09133806441984789,0.0,0.0,0.0,0.0,0.0,0.0,0.9020082081437666,0.0,0.5146289599431259,0.29177613867198954,0.0,0.4910215796514584,0.550137360375303,1.000574132713998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coulomb's law,0.33360063358116365,0.0265024917347259,0.028293105862130987,0.010835442922957659,0.18416100801339877,1.0,0.029684477510019246,0.01891084702536615,0.1435572689956579,0.03024461812934851,0.01794491459659875,0.017847502313786644,0.07618044353360146,0.04352369525444735,0.0215433996828499,0.05444592439559263,0.19720125572320868,0.14465301072919076,0.026555504154604816,0.0,0.0,0.035782989990573146,0.1402333635741555,0.0,0.0,0.0,0.3615094125938165,0.0012437677937389648,0.002051527148705425,0.0,0.004410838056905239,0.02388197437722894,0.0,0.0,0.007320271144105038,0.008080142817107146,0.015292350332525548,0.0,0.015879247108203598,0.0,0.0,0.0,0.0,0.004785704665513493,0.0,0.004964940931354382,0.0017485163062196099,0.008426439870658964,0.0007842236846636269,0.003995109205246484,0.0,0.0,0.0,0.0,0.0,0.0,0.012558719320442394,0.0199798980087074,0.056538462910978936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007342054010091965,0.0,0.0,0.0,0.0,0.050433504777911024,0.005300252605514282,0.0925851491576166,0.0,0.03700374853209729,0.005557046281770378,0.7291548263033191,0.01039822895588175,0.0028051457751936716,0.0,0.0,0.35976277072881385,0.0,0.4587975855792662,0.08395119614592783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05097750950880736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Newton's law of universal gravitation,0.07884469283940526,0.0,0.02618291201274646,0.09943738755168101,0.1866629574152942,1.0,0.034080978011282424,0.017500413216012225,1.3174320509535424,0.03472407978473097,0.016606523237445887,0.004137367038387331,0.6991116414318156,0.04027755343898306,0.024734143649038753,0.050385166437682774,0.0253614830179554,0.13386430852650155,0.024574906414384444,0.0,0.0,0.033114175695011454,0.12977429334218207,0.0,0.09214326255928364,0.0,0.33454683935539625,0.09825251290711179,0.16206216198244314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0835163453654929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Field line,0.3459562126026882,0.00012175528495511384,0.02934099867183954,0.031561779373435184,0.1909817860879691,1.0,0.20846985520009598,0.01961124876704638,0.41815760405086183,0.21240364294366837,0.018609541063139442,0.006729219360817087,0.22190051375598588,0.04513568396757503,0.15129622580979027,0.05646244011394791,0.20450500593517937,0.1500105296450867,0.027539041345516102,0.0,0.0,0.037108285916149925,0.14542719185467975,0.0,0.0,0.0,0.3748986500972912,0.0,0.0,0.0,5.265034131793944e-05,0.22961107553555365,0.0,0.0,0.0,0.0,0.00018253843241886958,0.0,0.0,0.0,0.0,0.0,0.0,0.0050445422336462195,0.0,0.0010284820925651039,0.0,0.008882188680203188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4848883552159346,0.11936296582035935,0.4015144062499691,0.0,0.0,0.0,0.7561605606108494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capacitance,0.3084708475631576,0.036562885348655615,0.41828369894323286,0.3545014480229525,0.7675545812060817,1.0,0.7148815745612599,0.21853931745830824,0.13358479912279986,0.7283712581100663,0.2073767178449476,0.20708147085637177,0.07088842883204854,1.447956042106142,0.14876801642868998,0.8049255093995822,0.1823462918533615,0.577481851216043,0.007235834639369907,0.0,0.0,0.009750136806539154,0.0382107386791704,0.0,0.0,0.0,0.09850396041722344,0.015505668692986556,0.025575754929999302,0.0,0.07589183739045444,0.03305571411829169,0.0,0.0,0.0,0.10073264329947204,0.26311656646224135,0.0,0.2732145737094155,0.0,0.0,0.0,0.0,1.8040164162875332,0.0,0.0,0.48155086424852,0.0,0.9820431593029167,1.100274720750606,2.001148265427996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capacitor,0.3084708475631576,0.036562885348655615,0.41828369894323286,0.3545014480229525,0.7675545812060817,1.0,0.7148815745612599,0.21853931745830824,0.13358479912279986,0.7283712581100663,0.2073767178449476,0.20708147085637177,0.07088842883204854,1.447956042106142,0.14876801642868998,0.8049255093995822,0.1823462918533615,0.577481851216043,0.007235834639369907,0.0,0.0,0.009750136806539154,0.0382107386791704,0.0,0.0,0.0,0.09850396041722344,0.015505668692986556,0.025575754929999302,0.0,0.07589183739045444,0.03305571411829169,0.0,0.0,0.0,0.10073264329947204,0.26311656646224135,0.0,0.2732145737094155,0.0,0.0,0.0,0.0,1.8040164162875332,0.0,0.0,0.48155086424852,0.0,0.9820431593029167,1.100274720750606,2.001148265427996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dielectric,0.42748959489540783,0.05067011411087664,0.5796720514277597,0.4912803968424904,1.063703748901981,1.0,0.9907076701788279,0.30285936264963653,0.24808275153411855,1.0094021413131409,0.28738984511048515,0.2869806815978309,0.13164818596177827,2.0066276821817945,0.20616787478911755,1.1154936768011934,0.252701812994219,0.8002943700709082,0.012117178192027084,0.0,0.0,0.016327645803105965,0.0639879644160591,0.0,0.0,0.0,0.16495540604280812,0.05242152886258606,0.0864664531270305,0.0,0.10517353934157755,0.09114077179188584,0.0,0.0,0.0316441130912861,0.34055668753688356,0.36463605976310176,0.0,0.37863022829295456,0.0,0.0,0.0,0.0,2.5000684929408914,0.0,0.0009050642414572914,0.6673498825103241,0.007816326038578805,1.3609494565098441,1.5247988533212424,2.773260643822459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1924693694509322,0.009870706369874435,0.3533326774999728,0.0,0.0,0.0,0.3327106466687737,0.0,0.0,0.0,0.0,0.028525781132363235,0.0,0.0,0.0,0.0,0.0,0.0,0.5653311887020114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5196880008343597,1.385834668891626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Color,0.05973462109573441,0.0016355082986427322,0.08099960973388422,0.06864833368477256,0.44214549188744834,1.0,0.13843505900827674,0.042319601434037145,0.02586836786291923,0.14104730305615013,0.0401579914679253,0.66238972073585,0.013727369927517595,0.28039312700620983,0.04987249788423652,0.15587184557020595,0.03531091102488249,0.11182794045064764,0.001827070853024118,0.0,0.0,0.002461940005552227,0.009648330896532605,0.0,0.0,0.0,0.024872557756712696,0.0,0.0,0.0,0.0037812001168742756,0.0016469527472946428,0.0,0.0,0.0,0.0,0.013109399193222352,0.0,0.0,0.0,0.0,0.0,0.0,0.34934334290813907,0.0,0.013815342783812527,0.09325114072025642,0.11931221960458074,0.190170242938782,0.2130654940797792,0.387517440743741,0.0,0.0,0.0,0.0,0.04748083451199265,0.032174329771952184,0.01696346430093271,0.02819487898746633,0.0,0.0,0.02238463832994508,0.0,0.0,0.02039045658384972,0.10597118202026956,0.0,0.0,0.0036613716340312265,0.0,0.0,0.0,0.0,0.0007158197884179846,0.002643156059102188,0.0,0.0,0.01845321146398767,0.018982215735607103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Projectile motion,0.23511283576464911,0.0,0.0789736644711886,0.16211808938013653,0.633525245063478,1.0,0.6986422978734866,0.09994085157724418,0.0,0.7118255492643318,0.09483605064645557,0.03121044764111182,0.0,0.6621689935592978,0.5070370618230713,0.031693378484343296,0.13898218942726628,0.14671661489202725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27189376080537814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5413416675357914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elastic collision,0.11021652000841645,0.000693897089500533,0.3824176461802051,0.03208656770222917,0.1403480063895574,1.0,0.04413282728019439,0.7755186761196688,0.3284671699168426,0.044965605596643976,0.735906561581703,0.016330231724503097,0.1743051735767469,0.06470801868121194,0.032029236051417796,0.08094643325455836,0.06515226279333154,0.21506008774844504,0.0394808861903697,0.0,0.0,0.053199673677593574,0.20848926215561658,0.0,0.0,0.0,0.537467181653523,0.0005527029505778769,0.0009116533761269598,0.0,0.4140886496338575,0.180361900470312,0.0,0.0,0.0003336376304441693,0.003590637093665604,1.4356429814987015,0.0,0.005185115881809451,0.02350938440855033,0.0,0.0,0.0,0.007305456032038555,0.0,0.001667212872670007,0.004365638390647814,0.007710082524777523,0.0039768336125319504,0.009974858146426662,0.008103751459623276,0.0,0.0,0.0,0.0,0.002555548514047592,0.0,0.018281345959657976,0.051731955791388236,0.0,0.0005029364469827069,0.00015112505516934804,0.0,0.0,0.0,0.0,0.0006745426604903836,0.00048181618606455974,0.006717883612543471,0.0,0.0031177821239616963,0.0,0.0590334509369621,0.06417313540445833,0.004849661970884798,0.0,0.0,0.033857947043805826,0.0028198045787074704,0.1140071684860161,0.0,0.0,0.0,0.0,0.00649047573846829,0.0,0.0,0.0,0.0,0.009132160573251004,0.0,0.005960532300924691,0.0,0.0,0.0,0.08856484893876734,0.0,0.8722818293729259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
