concept,Inertial frame of reference,Elastic collision,Reflection (physics),Displacement (vector),Relative velocity,Fatigue (material),Torque,Non-inertial reference frame,Acceleration,Frequency,Insulator (electricity),Gravitational field,Electrostatics,Hardness,Speed,Euclidean vector,Compression (physics),Subtractive color,Wavelength,Refraction,Laser,Ohmmeter,Amplitude,Temperature,Hertz,Sonic boom,Optical microscope,Ammeter,Magnetic field,Lever,Sound,Gravitational constant,Work (physics),Elasticity (physics),Frame of reference,Electric potential,Field (physics),Pigment,Ohm's law,Plane mirror,Electromotive force,Normal force,Gravity of Earth,Ray (optics),Angle of incidence,Electromagnetic radiation,Free body diagram,Tangential and normal components,Mechanical energy,Newton's laws of motion,Ohm,Telescope,Newton's law of universal gravitation,Distance,Sound intensity,Phase velocity,Interference (wave propagation),Color,Capacitor,Compass,Contact force,Resultant force,Mirror image,Dielectric,Energy,Diffraction,Hooke's law,Transmission medium,Equations of motion,Snell's law,Planet,Electrical conductor,Scalar (mathematics),Electromagnetic spectrum,Kinetic energy,Plasticity (physics),Magnetism,Friction,Series and parallel circuits,Standing wave,Motion,Gravity,Creep (deformation),Physical quantity,Electrical polarity,Emission spectrum,Metre,Electric charge,Inelastic collision,Gravitational acceleration,Field line,Geometrical optics,Total internal reflection,Magnification,Refractive index,Le Sage's theory of gravitation,Position (vector),Mass,Dispersion (optics),Direction (geometry),Power (physics),Huygens–Fresnel principle,Electroscope,Fracture,Light,Kilogram,Doppler effect,Physics,Potential energy,Crystallinity,Voltage,Transverse wave,Rarefaction,Strength of materials,Refracting telescope,Energy level,Musical tone,Photoelectric effect,Pitch (music),Voltmeter,Projectile motion,Coulomb's law,Collision,Electric current,Virtual image,Electric potential energy,Electron,Scattering,Electrical resistance and conductance,Velocity,Specular reflection,Coulomb,Shock wave,Tension (physics),Curved mirror,Intensity (physics),Stiffness,Force,Magnet,Resonance (particle physics),Absorption spectroscopy,Electric field,Scalar multiplication,Free fall,Deformation (engineering),Real image,Crest (physics),Motion graphs and derivatives,Capacitance,Length,Wave,Joule
Rarefaction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019990522983024436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18515478374976663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13269819442424638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023882875840611082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3467487070572448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14873913082427545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2169456257837156,0.0
Strength of materials,0.0,0.0,0.0,0.0,0.0,0.050613105003785346,0.0,0.0,0.020487359165319744,0.0,0.0,0.03535460099450604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03135901665489797,0.026936048167140545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08477940199326851,0.0,0.0,0.0,0.0,0.0,0.0,0.21328000163756733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02173197248045429,0.0,0.04751388901331021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015258504009279302,0.0,0.0,0.0,0.0,0.0,0.40219401575742664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5567441550416389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09502777802662042,0.22335249570161916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12206803207423442,0.0,0.0
Refracting telescope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02923068652396617,0.020059752360293056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.113266741616747,0.0,0.01914084550973016,0.0,0.0,0.0,0.0719340380548945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08585494981988534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014069209713798483,0.0,0.0,0.0,0.0,0.02150787892042744,0.0,0.0,0.0,0.0,0.0,0.0,0.05961608847904242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04568573775714938,0.0,0.0,0.017925317070725307,0.0,0.0,0.0,0.0,0.0,0.0,0.5701666681597225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04292747490994267,0.0,0.004246379693767728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01557842309261173,0.0,0.0,0.0,0.11097093824930401,0.012600377255114797,0.0
Energy level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010198312303625738,0.0,0.0,0.0,0.0,0.005590055059082822,0.0,0.0,0.0,0.01759172015728055,0.0,0.0,0.0,0.0068627635232603465,0.017684457155326315,0.0032802255404589913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036528769753900927,0.0,0.0,0.0,0.0,0.01516542940491758,0.0,0.0,0.011519414622877118,0.0,0.0,0.0,0.02473806258770145,0.0,0.0,0.0,0.0,0.0,0.0,0.29652517302587583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007268634017559808,0.013987206929416005,0.0,0.0,0.0,0.0,0.00861159071141707,0.004755933187211881,0.004233591980747871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012219893381851506,0.0,0.0,0.005393940395142266,0.02198965019660069,0.0,0.0,0.0,0.0,0.0,0.0,0.4951793355096773,0.0,0.00861159071141707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21722361776933388,0.008001649387823906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017689876793544366,0.0,0.0,0.007575977431453947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026713976624148567,0.030332823057905526,0.0
Musical tone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1864024859940482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15772444541646788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33911760797307405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09858924388898918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8098096800605655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13860414980626273,0.0
Photoelectric effect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025345186596271853,0.08839705521367235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004972230181911771,0.0,0.009337948951155849,0.0,0.0038794659779255226,0.0033322946186153256,0.016688570146561985,0.0,0.0,0.0,0.002141320081570746,0.0,0.004878075631437151,0.0,0.0,0.0,0.0,0.0029179268233973047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006194827447955363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024472404699087822,0.003412225916957066,0.0,0.0,0.0,0.0,0.0,0.17538367630111662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039534287626957605,0.0,0.0,0.0,0.0,0.0,0.002688491440880943,0.0,0.0,0.0,0.0,0.0,0.0,0.0026356191751305074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009438249902646993,0.0,0.0,0.0,0.0,0.0688755655721615,0.0,0.17442218092162529,0.0,0.0,0.04116355028354703,0.0024861150909558853,0.0,0.021507931527047545,0.0,0.0,0.0,0.0,0.004373765071485283,0.0,0.2287990157571171,0.0,0.0,0.0,0.0,0.005564739608529863,0.02237503581860297,0.0,0.003112649650385283,0.15746626555136614,0.018093076622639623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017269522863527255,0.019999895068990022,0.0,0.0,0.006423960244712239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026427099727411578,0.027863720837341482,0.0
Pitch (music),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2926693238037392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04220278876920849,0.0,0.030257781387224528,0.0,0.0,0.0,0.0,0.0,0.6235274804781861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03541950851333244,0.0,0.0,0.0,0.09507970317002076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014623383351333728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00939332925847931,0.0,0.0,0.0082925532243075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10217224935343584,0.0,0.02882736235829086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07577890433333057,0.0
Voltmeter,0.0,0.0,0.0,0.0,0.0,0.0,0.03404515253967824,0.0,0.0,0.013157822540756346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128616831539031,0.0,0.04563283454197928,0.0,0.0,0.0,0.08049411785784318,0.029323489117039393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1565310203676199,0.0,0.0,0.0,0.0,0.0,0.0,0.0718131405119451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4049816989298777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8332980423694754,0.0,0.0,0.0,0.01702257626983912,0.0,0.0,0.04945783408035353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05705852416741271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020407071239860075,0.0,0.022013600263347612,0.0
Projectile motion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17053061964196783,0.0,0.0,0.0,0.0,0.0,0.047838592572093164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039549133051541445,0.0,0.0,0.0,0.0,0.0,0.0,0.12048775005835921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026107038622755607,0.0,0.0,0.0,0.0,0.0,0.04913086723796906,0.0,0.0,0.0,0.0,0.0,0.0,0.007901018932154849,0.0,0.0,0.22611300846715449,0.12881866003847858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04730380627280444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05080288040083744,0.0,0.0,0.0,0.0,0.0,0.0,0.08714620497028494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15042626846817883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2758800105968931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040668228986132975,0.0,0.0,0.0,0.0,0.0,0.03275391149197938,0.0,0.0,0.0,0.0,0.0,0.01270072010020936,0.0,0.0
Coulomb's law,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004842462796095502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029486180404672355,0.0,0.0,0.0,0.01362019986310573,0.0,0.0,0.0,0.0,0.0,0.0,0.004639981997861288,0.0,0.0,0.005699450661819658,0.0,0.005559305048738919,0.0,0.0,0.0,0.0,0.003283597062577433,0.0,0.0,0.0,0.0,0.004544104074879676,0.0,0.008723774409329449,0.1449683709097596,0.0,0.0,0.0,0.01667791514621676,0.010851997178519195,0.0,0.0,0.0,0.0,0.0,0.009872169796145835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05687216575042972,0.0037346346318655435,0.0,0.0,0.004275142127302484,0.0038056059061913924,0.0,0.0,0.0,0.0,0.0,0.025146399343048447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015008364599291116,0.0,0.0,0.0,0.0,0.0,0.0,0.0054922744844660455,0.0,0.0,0.019394605355210988,0.003953330554470834,0.0,0.004275142127302484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21811699559422446,0.0,0.003953330554470834,0.0,0.0,0.011486109007732377,0.0,0.0,0.0,0.0,0.3234765020262684,0.0,0.0,0.0,0.0,0.0,0.21969097937864182,0.09805959481230217,0.0,0.0,0.05448079945242292,0.0,0.0,0.0,0.0,0.0,0.0,0.004739347145869143,0.024013383358865787,0.0017041493828638863,0.0
Collision,0.0,0.3129815310915158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003863714526130774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00684554848626168,0.0,0.0,0.0,0.02388584502684814,0.0,0.0,0.0,0.025647550182837535,0.0,0.0,0.0,0.0,0.0,0.0,0.08729403922684417,0.0,0.0,0.0,0.0,0.0,0.011904257748135362,0.0,0.0,0.0,0.11601153982633275,0.0,0.0,0.02871588813577288,0.0,0.0,0.02629751291752452,0.005852318326327939,0.0,0.0,0.0,0.0,0.0,0.0,0.17690260452998716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023080090098069536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5921234407698843,0.0,0.0,0.0,0.0,0.011061103565521282,0.0,0.020567654312976733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05912271945042861,0.004075608869100908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electric current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030810328263479046,0.0,0.0,0.004882483149782241,0.0,0.03293204612630472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03205612343858049,0.0029729867846033284,0.0,0.0,0.018848484897842067,0.04806467224418303,0.0,0.007821046880155433,0.0,0.0,0.0,0.0,0.004678328956521299,0.0,0.0,0.05746553559851226,0.0,0.011210499437126415,0.0,0.0,0.0,0.0,0.003310734228383858,0.0,0.0,0.0,0.0,0.06414322115615279,0.0,0.0,0.010440461187125542,0.0,0.0,0.0,0.016815749155689622,0.0,0.0,0.0,0.0,0.0,0.0067919795149611545,0.047280350387326545,0.0,0.0,0.0,0.0,0.0,0.0,0.005220230593562771,0.0,0.0,0.0,0.0,0.03822812243279573,0.0,0.0,0.0,0.017241895521682742,0.0,0.0,0.0,0.0,0.0,0.015642093760310866,0.054934145121315205,0.0,0.0,0.02007792595191485,0.0,0.0,0.0,0.0,0.0,0.0,0.009079440402215784,0.0,0.0,0.0,0.0,0.0,0.0,0.027688325913423868,0.004581658654010913,0.0,0.012221807093676346,0.003986002707813569,0.0,0.02155236940210343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004581658654010913,0.0,0.15545410560472916,0.0,0.0,0.15750208318702116,0.0,0.0,0.026970257446217425,0.0,0.015348228778689252,0.0,0.0,0.0,0.0,0.0,0.022150660730739093,0.12826378986393602,0.0,0.0,0.03089871787126052,0.0,0.0,0.0,0.0,0.0,0.0,0.004778515304099467,0.01815888080443157,0.027491732192977736,0.03250886743587927
Virtual image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2513202455360376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21048679115570115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17329072942367008,0.0,0.0,0.03059666189658285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.074667130504082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5318151331615728,0.0,0.0,0.0,0.15153272947146343,0.0,0.0
Electric potential energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005608675263832132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00613732743048772,0.0034151715278829373,0.0,0.0,0.0,0.01183147108361558,0.0,0.008984303852836778,0.0,0.0,0.0,0.0,0.12360559638606432,0.0,0.0,0.006601262475398719,0.0,0.006438941923539381,0.0,0.0,0.0,0.0,0.0038031535598206977,0.0,0.0,0.0,0.0,0.0052631078841960804,0.0,0.0,0.02998328647884946,0.0,0.0,0.0,0.019316825770618145,0.06912996936822512,0.0,0.0,0.0,0.0,0.046813073998687955,0.30872399343516815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021956975384659575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009708419999531362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013906484666684933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005615843006334827,0.21062744688313598,0.0,0.004951588666432623,0.0,0.0,0.0,0.0,0.008055478707608971,0.0,0.0,0.0,0.0,0.0,0.026315539420980402,0.0,0.004578857540937739,0.0,0.06879349733636335,0.01064282505526595,0.0,0.0,0.0,0.0,0.039669828655045716,0.0,0.0,0.0,0.0,0.0,0.03816783154394758,0.058322478816690844,0.0,0.0,0.059157355418077893,0.0,0.0,0.0,0.0,0.0,0.0,0.010978487692329788,0.0,0.007895173090230157,0.023340029428845284
Electron,0.0,0.003394841144826395,0.0,0.0,0.0,0.0,0.0,0.0,0.004638647358185604,0.0035170280376235516,0.0,0.0,0.0037156003844254796,0.0,0.013494650734871844,0.0,0.0,0.0,0.022750298473841593,0.0,0.009494560254319889,0.0,0.002366718238105508,0.02236200225196574,0.0011312308205566125,0.0,0.004121410516482522,0.0,0.02612679847954244,0.0,0.0,0.0,0.0,0.0,0.0018578001922127398,0.005340356639047898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032332576229948872,0.0025194895700279673,0.0,0.0,0.0,0.0,0.0,0.004486511873157801,0.0,0.007945256626680445,0.0,0.0,0.0,0.010664075722423713,0.0,0.0,0.0,0.0,0.0,0.010337478255475468,0.07101442895812451,0.011650214409084841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001607893459041882,0.0,0.009091200499937665,0.001432784355621372,0.0,0.0,0.016401488664493806,0.002920024657580817,0.0,0.0,0.0,0.0,0.0,0.016078934590418818,0.003394841144826395,0.0,0.0,0.0,0.0,0.003093287609761635,0.0,0.0,0.0,0.04606340832989978,0.0,0.0,0.0,0.0,0.0,0.0,0.03371358425684818,0.0017433355255827689,0.0,0.06138575562899327,0.003033373129845546,0.0,0.0,0.0,0.0,0.0,0.0,0.008004815319510802,0.0,0.005939650616470055,0.0,0.0,0.0,0.0,0.033948411448263945,0.006066746259691092,0.0,0.0,0.3560549313038449,0.03035426534018314,0.0,0.011545051241718072,0.0,0.008760073972742451,0.0,0.0,0.0,0.0,0.0,0.017910341636450593,0.06405626769737842,0.0,0.0,0.011757059315794096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03454755624742484,0.031382071654248174,0.0015462157860618678
Scattering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004403208330568068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06266184571771488,0.0,0.007132134238284389,0.0,0.00888917007540415,0.0,0.0,0.0,0.0,0.0,0.004906489320764465,0.0,0.01117732290352922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009462964763018429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07209586941159843,0.0,0.0,0.0,0.0,0.0,0.0,0.014225252540903054,0.0364642537607183,0.0,0.0,0.0,0.0,0.011154383244315811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016425188521464528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12662503693320143,0.0,0.0,0.017466598326789422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051002810270305204,0.0,0.0,0.0,0.026481359980031812,1.274813959752244,0.0,0.00481801351032329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003957032404162545,0.03436989841580372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09515539508148982,0.04911170662426633,0.0
Electrical resistance and conductance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03289455635189086,0.0,0.0,0.007446812535172074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061246110256681426,0.009486761340977538,0.2607590545255959,0.0045344294235756645,0.0,0.0,0.0,0.01570901202698539,0.0,0.0,0.0,0.0,0.0,0.0,0.007135434500912737,0.0,0.0,0.07888231294131913,0.0,0.017098366788558354,0.0,0.0,0.0,0.0,0.005049565230686304,0.0,0.0,0.0,0.0,0.18867578347882755,0.0,0.0,0.007961948342282713,0.0,0.0,0.0,0.05984428375995425,0.05006509622694989,0.0,0.0,0.0,0.0,0.010359195646768482,0.049340109128216264,0.0,0.0,0.0,0.0,0.0,0.0,0.007961948342282713,0.0,0.0,0.0,0.0,0.02915295891408582,0.005743177627154575,0.008148720453924872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017893109353969046,0.0064450855459073746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04223051389316329,0.0,0.0,0.0,0.006079491524942544,0.0,0.21038010334019616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006987991980697317,0.0,0.04863593219954035,0.0,0.0,0.03885972677742063,0.0,0.0,0.0,0.0,0.011704636652655878,0.0,0.0,0.0,0.0,0.0,0.025338308335897976,0.08558778625111907,0.0,0.0,0.005236337342328463,0.0,0.0,0.0,0.0,0.0,0.0,0.007288239728521455,0.02769610811768344,0.002620666698017573,0.07437427865057253
